reaction_id	flux
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11245_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.316322
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11268_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	-1.685323
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11381_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11396_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11513_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11551_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11552_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11567_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11569_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11587_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11609_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11612_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11663_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.002444
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11702_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11710_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11711_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11712_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11713_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11714_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11715_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11716_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11717_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11718_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11749_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11754_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11756_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11759_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11760_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11761_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11765_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11766_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11768_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11771_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11772_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11773_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11788_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11809_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11834_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11838_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn11962_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12193_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12204_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12282_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12365_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12366_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12367_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12368_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12371_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12381_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12423_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12427_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12440_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12445_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12446_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12457_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12494_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12510_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.004926
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12512_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.004926
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12526_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12529_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12532_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12574_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12587_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12598_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12633_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12635_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12637_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12639_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12641_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12642_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12643_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12646_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12649_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.007331
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12767_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12768_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12769_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12770_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12771_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12778_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12811_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.004516
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn12897_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13229_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13251_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13301_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13314_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13667_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13668_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13669_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13671_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13673_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13688_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13690_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13691_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13706_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	2.500000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13707_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13727_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13729_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13734_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13735_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13753_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13759_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13766_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13773_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13853_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn13958_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14007_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14054_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14089_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14120_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14157_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14167_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14245_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14246_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14276_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14299_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14322_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14359_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn14382_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15005_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15007_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15010_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15011_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15021_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15022_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15023_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15033_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15035_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15044_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15056_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15057_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15061_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	1.728279
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15063_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15064_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15065_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15066_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15067_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15068_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15069_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15072_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15081_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15087_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15108_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.814067
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15114_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	-0.589848
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15115_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.071395
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15116_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	1.728279
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15118_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.076456
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15120_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15121_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15122_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15123_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15126_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15127_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15136_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15138_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15139_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15140_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15141_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15142_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15143_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15152_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15153_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15155_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15161_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15162_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	-0.048077
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15165_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15166_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15171_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15172_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15179_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15189_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15190_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15191_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15192_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15213_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15220_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15227_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15228_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.152824
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15229_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.058882
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15230_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15238_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15239_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15240_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15241_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15244_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15245_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15248_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15249_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15254_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15255_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15256_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15257_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15271_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15278_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15279_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15280_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15281_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15286_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15293_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15298_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	1.728279
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15307_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	-0.087261
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15317_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15319_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15333_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15334_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15337_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15338_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15341_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15345_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15346_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15364_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
NC_004663_1_ms_b_tim_medium_gapseq_open_rxn15370_NC_004663_1_ms_b_tim_medium_gapseq_open_c0	0.000000
